Date,EURUSD_Open,EURUSD_High,EURUSD_Low,EURUSD_Close,EURUSD_Volume,GBPUSD_Open,GBPUSD_High,GBPUSD_Low,GBPUSD_Close,GBPUSD_Volume,GOLD_Open,GOLD_High,GOLD_Low,GOLD_Close,GOLD_Volume,OIL_Open,OIL_High,OIL_Low,OIL_Close,OIL_Volume,FED_RATE,INFLATION,USD_INDEX,VIX,US10Y_YIELD,POLICY_EVENT,POLICY_TYPE,POLICY_DESCRIPTION,POLICY_SEVERITY,POLICY_ASSETS,POLICY_PERIOD,PERIOD
2020-02-07,1.0981045961380005,1.0986994504928589,1.0946906805038452,1.0982975959777832,0.0,1.2930086851119995,1.2955045700073242,1.2900062799453735,1.2930254936218262,0.0,1564.9000244140625,1571.9000244140625,1560.5,1568.5999755859375,431.0,51.11000061035156,51.47999954223633,50.09000015258789,50.31999969482422,768345.0,1.58,259.25,116.5086,15.47,1.59,0,,,,,,TRAIN
2020-02-10,1.0948705673217771,1.0961307287216189,1.090959906578064,1.0949305295944214,0.0,1.2888922691345217,1.2948336601257324,1.2874155044555664,1.2891582250595093,0.0,1569.300048828125,1574.699951171875,1568.5999755859375,1574.699951171875,128.0,50.119998931884766,50.4900016784668,49.41999816894531,49.56999969482422,715894.0,1.58,259.25,116.5711,15.04,1.56,0,,,,,,TRAIN
2020-02-11,1.091226577758789,1.0927003622055054,1.089348316192627,1.0913456678390503,0.0,1.2916558980941772,1.2968486547470093,1.289607048034668,1.2918227910995483,0.0,1570.9000244140625,1571.0999755859375,1561.9000244140625,1565.5999755859375,440.0,49.61000061035156,50.68999862670898,49.58000183105469,49.93999862670898,725733.0,1.58,259.25,116.3585,15.18,1.59,0,,,,,,TRAIN
2020-02-12,1.0921800136566162,1.0924997329711914,1.0887079238891602,1.091941475868225,0.0,1.2956557273864746,1.2992074489593506,1.2953367233276367,1.2956557273864746,0.0,1565.199951171875,1568.699951171875,1561.0,1567.4000244140625,36.0,49.959999084472656,51.72999954223633,49.95000076293945,51.16999816894531,795256.0,1.58,259.25,116.2794,13.74,1.62,0,,,,,,TRAIN
2020-02-13,1.0876421928405762,1.0890873670578003,1.0835527181625366,1.0875948667526243,0.0,1.295857071876526,1.3068649768829346,1.2945318222045898,1.295756459236145,0.0,1570.199951171875,1575.0999755859375,1570.199951171875,1575.0999755859375,74.0,51.720001220703125,51.959999084472656,50.59999847412109,51.41999816894531,745400.0,1.58,259.25,116.3999,14.15,1.61,0,,,,,,TRAIN
2020-02-14,1.0845986604690552,1.0862481594085691,1.0831302404403689,1.0845986604690552,0.0,1.3044782876968384,1.306335687637329,1.300390124320984,1.3046824932098389,0.0,1575.800048828125,1582.699951171875,1574.800048828125,1582.699951171875,68.0,51.5099983215332,52.34000015258789,51.31999969482422,52.04999923706055,607343.0,1.58,259.25,116.4223,13.68,1.59,1,TARIFF,US halves tariffs on $120B Chinese goods to 7.5% (Phase One),MEDIUM,"EURUSD,GBPUSD,GOLD,OIL",TRAIN,TRAIN
2020-02-17,1.0840578079223633,1.0854003429412842,1.0830246210098269,1.0841753482818604,0.0,1.305091142654419,1.3053126335144043,1.300440788269043,1.3052955865859983,0.0,,,,,,,,,,,1.58,259.25,116.4223,13.68,1.59,0,,,,,,TRAIN
2020-02-18,1.0837054252624512,1.0839003324508667,1.078690528869629,1.0840108394622805,0.0,1.3005423545837402,1.3049037456512451,1.2972524166107178,1.3008975982666016,0.0,1579.800048828125,1604.300048828125,1579.800048828125,1600.0,310.0,52.22999954223633,52.40999984741211,50.880001068115234,52.04999923706055,221774.0,1.58,259.25,116.6039,14.83,1.55,0,,,,,,TRAIN
2020-02-19,1.0794706344604492,1.0808473825454712,1.078360080718994,1.079540491104126,0.0,1.299984335899353,1.3021681308746338,1.292808175086975,1.300220966339111,0.0,1600.5999755859375,1610.5,1599.699951171875,1607.5,542.0,52.119998931884766,53.65999984741211,51.93000030517578,53.290000915527344,113683.0,1.58,259.25,116.7829,14.38,1.56,0,,,,,,TRAIN
2020-02-20,1.080964207649231,1.0821000337600708,1.0779578685760498,1.081009864807129,0.0,1.2928247451782229,1.2930420637130735,1.285148859024048,1.2928247451782229,0.0,1606.5,1621.0,1603.0,1616.5999755859375,117.0,53.5,54.5,53.220001220703125,53.77999877929688,676179.0,1.58,259.25,117.2454,15.56,1.52,0,,,,,,TRAIN
2020-02-21,1.078771948814392,1.0863661766052246,1.078771948814392,1.078799843788147,0.0,1.2881451845169067,1.2976900339126587,1.2879626750946045,1.2883278131484983,0.0,1619.300048828125,1645.0,1619.300048828125,1644.5999755859375,186.0,53.7400016784668,53.86000061035156,52.54999923706055,53.380001068115234,707555.0,1.58,259.25,117.0473,17.08,1.46,0,,,,,,TRAIN
2020-02-24,1.0838581323623655,1.0863661766052246,1.0808473825454712,1.0839051008224487,0.0,1.295202612876892,1.295499563217163,1.2888922691345217,1.29537034034729,0.0,1657.0,1686.5999755859375,1650.0,1672.4000244140625,435.0,52.59999847412109,52.63999938964844,50.45000076293945,51.43000030517578,765515.0,1.58,259.25,117.4018,25.03,1.38,0,,,,,,TRAIN
2020-02-25,1.084904670715332,1.088174819946289,1.083177089691162,1.0849199295043943,0.0,1.2925240993499756,1.3017951250076294,1.2916558980941772,1.292657732963562,0.0,1645.0999755859375,1653.699951171875,1632.300048828125,1646.9000244140625,409.0,51.369998931884766,52.02000045776367,49.68999862670898,49.900001525878906,764989.0,1.58,259.25,117.2425,27.85,1.33,0,,,,,,TRAIN
2020-02-26,1.0881001949310305,1.090358018875122,1.085564136505127,1.0881996154785156,0.0,1.3002378940582275,1.3010668754577637,1.2913223505020142,1.3003394603729248,0.0,1644.0,1648.0999755859375,1636.4000244140625,1640.0,1990.0,50.08000183105469,50.43999862670898,48.29999923706055,48.72999954223633,884482.0,1.58,259.25,117.405,27.56,1.33,0,,,,,,TRAIN
2020-02-27,1.088565707206726,1.1005700826644895,1.088565707206726,1.088589429855347,0.0,1.2907222509384155,1.2945318222045898,1.2862563133239746,1.2906889915466309,0.0,1641.0999755859375,1658.0,1638.5,1640.0,707.0,48.630001068115234,48.77999877929688,45.880001068115234,47.09000015258789,1011915.0,1.58,259.25,117.3678,39.16,1.3,0,,,,,,TRAIN
2020-02-28,1.0995535850524902,1.10527765750885,1.095158338546753,1.0997228622436523,0.0,1.2889255285263062,1.2918895483016968,1.2754452228546145,1.2888922691345217,0.0,1640.300048828125,1642.5,1564.0999755859375,1564.0999755859375,289.0,46.4900016784668,47.02999877929688,43.84999847412109,44.7599983215332,1101659.0,1.58,259.25,117.6568,40.11,1.13,0,,,,,,TRAIN
2020-03-02,1.1052532196044922,1.116407871246338,1.103728413581848,1.1051311492919922,0.0,1.2805572748184204,1.2851818799972534,1.2741937637329102,1.2807048559188845,0.0,1583.9000244140625,1608.300048828125,1574.300048828125,1592.300048828125,537.0,43.70000076293945,47.560001373291016,43.31999969482422,46.75,949471.0,0.65,258.076,116.8144,33.42,1.1,0,,,,,,TRAIN
2020-03-03,1.1144297122955322,1.120749592781067,1.1097301244735718,1.114404797554016,0.0,1.2766337394714355,1.2837464809417725,1.275982141494751,1.2767152786254885,0.0,1594.5,1645.300048828125,1594.0,1642.0999755859375,610.0,47.720001220703125,48.65999984741211,46.470001220703125,47.18000030517578,1011933.0,0.65,258.076,116.4958,36.82,1.02,0,,,,,,TRAIN
2020-03-04,1.1177304983139038,1.1185681819915771,1.109693169593811,1.118067979812622,0.0,1.2821171283721924,1.2846039533615112,1.277155518531799,1.2820841073989868,0.0,1645.4000244140625,1645.9000244140625,1631.300048828125,1641.0999755859375,83.0,46.93999862670898,48.40999984741211,46.650001525878906,46.77999877929688,745856.0,0.65,258.076,116.7802,31.99,1.02,0,,,,,,TRAIN
2020-03-05,1.113908290863037,1.1204482316970823,1.1121737957000732,1.113908290863037,0.0,1.2872166633605957,1.2945822477340698,1.286173701286316,1.2874983549118042,0.0,1637.300048828125,1672.9000244140625,1637.199951171875,1666.4000244140625,154.0,47.130001068115234,47.56999969482422,45.650001525878906,45.900001525878906,704591.0,0.65,258.076,116.7901,39.62,0.92,0,,,,,,TRAIN
2020-03-06,1.1223849058151243,1.135473370552063,1.1213905811309814,1.1223849058151243,0.0,1.294999599456787,1.3049719333648682,1.294999599456787,1.295068383216858,0.0,1670.800048828125,1686.199951171875,1647.199951171875,1670.800048828125,175.0,46.09000015258789,46.380001068115234,41.04999923706055,41.27999877929688,1276180.0,0.65,258.076,116.7106,41.94,0.74,0,,,,,,TRAIN
2020-03-09,1.1386150121688845,1.1495838165283203,1.1356796026229858,1.1386020183563232,0.0,1.3096548318862915,1.3199751377105713,1.3036450147628784,1.3099292516708374,0.0,1696.0999755859375,1701.5999755859375,1657.699951171875,1674.5,161.0,32.869998931884766,34.880001068115234,27.34000015258789,31.1299991607666,1774383.0,0.65,258.076,117.1871,54.46,0.54,1,OIL_SUPPLY,Saudi-Russia oil price war begins; oil price crashes,SEVERE,OIL,TRAIN,TRAIN
2020-03-10,1.1397439241409302,1.1422958374023438,1.1334141492843628,1.139796018600464,0.0,1.3075313568115234,1.308832049369812,1.2934435606002808,1.3075313568115234,0.0,1671.5999755859375,1674.5999755859375,1643.0,1659.0999755859375,48.0,30.3700008392334,35.02000045776367,30.200000762939453,34.36000061035156,1064632.0,0.65,258.076,117.9027,47.3,0.76,0,,,,,,TRAIN
2020-03-11,1.1316184997558594,1.1365960836410522,1.1259005069732666,1.1316505670547483,0.0,1.2906889915466309,1.2977406978607178,1.2855453491210938,1.2909722328186035,0.0,1656.5999755859375,1666.5,1635.0,1641.4000244140625,47.0,34.619998931884766,36.34999847412109,32.560001373291016,32.97999954223633,874646.0,0.65,258.076,118.2505,53.9,0.82,0,,,,,,TRAIN
2020-03-12,1.1260753870010376,1.1332857608795166,1.1080824136734009,1.1261515617370603,0.0,1.2817555665969849,1.2851818799972534,1.2542959451675415,1.2818212509155271,0.0,1637.0,1647.5,1566.4000244140625,1589.300048828125,256.0,33.06999969482422,33.630001068115234,30.020000457763672,31.5,1025036.0,0.65,258.076,120.4883,75.47,0.88,0,,,,,,TRAIN
2020-03-13,1.118355631828308,1.1221328973770142,1.1065373420715332,1.1184931993484497,0.0,1.2572765350341797,1.2624987363815308,1.2400639057159424,1.257023572921753,0.0,1574.9000244140625,1589.800048828125,1513.800048828125,1515.699951171875,89.0,30.770000457763672,33.869998931884766,30.32999992370605,31.729999542236328,743129.0,0.65,258.076,120.4388,57.83,0.94,0,,,,,,TRAIN
2020-03-16,1.115959405899048,1.1235400438308716,1.1088687181472778,1.115536093711853,0.0,1.2400332689285278,1.2400332689285278,1.2222847938537598,1.239987015724182,0.0,1569.0999755859375,1569.0999755859375,1452.0999755859375,1485.9000244140625,193.0,33.75,33.75,28.100000381469727,28.700000762939453,698829.0,0.65,258.076,120.9352,82.69,0.73,0,,,,,,TRAIN
2020-03-17,1.1163331270217896,1.1189061403274536,1.0957943201065063,1.1163206100463867,0.0,1.2269337177276611,1.2270541191101074,1.2009271383285522,1.2266627550125122,0.0,1469.300048828125,1537.699951171875,1469.300048828125,1524.9000244140625,122.0,28.690000534057617,30.299999237060547,26.6299991607666,26.950000762939453,545820.0,0.65,258.076,122.4816,75.91,1.02,0,,,,,,TRAIN
2020-03-18,1.1016855239868164,1.1045000553131104,1.0831888914108276,1.101552128791809,0.0,1.2116072177886963,1.213032841682434,1.1746463775634766,1.2121652364730835,0.0,1537.5,1542.0,1477.300048828125,1477.300048828125,333.0,26.940000534057617,27.21999931335449,20.059999465942383,20.3700008392334,309481.0,0.65,258.076,124.1623,76.45,1.18,0,,,,,,TRAIN
2020-03-19,1.0943433046340942,1.0945589542388916,1.0697933435440063,1.0961546897888184,0.0,1.161103129386902,1.1788560152053833,1.1476839780807495,1.1625338792800903,0.0,1481.5,1491.5999755859375,1471.0,1478.5999755859375,262.0,22.299999237060547,27.709999084472656,21.36000061035156,25.21999931335449,136722.0,0.65,258.076,125.0587,72.0,1.12,0,,,,,,TRAIN
2020-03-20,1.0658481121063232,1.0829894542694092,1.0654505491256714,1.0657345056533811,0.0,1.1496366262435913,1.1924351453781128,1.148211121559143,1.149438500404358,0.0,1483.5,1484.0,1483.5,1484.0,14.0,24.729999542236328,27.88999938964844,19.459999084472656,22.43000030517578,1133808.0,0.65,258.076,124.9362,66.04,0.92,0,,,,,,TRAIN
2020-03-23,1.0687528848648071,1.0824854373931885,1.0660412311553955,1.0694386959075928,0.0,1.1608604192733765,1.171165943145752,1.148026466369629,1.162304162979126,0.0,1505.300048828125,1567.0,1490.199951171875,1567.0,51.0,22.520000457763672,24.06999969482422,20.799999237060547,23.36000061035156,852951.0,0.65,258.076,126.1262,61.59,0.76,0,,,,,,TRAIN
2020-03-24,1.0764726400375366,1.0888501405715942,1.0753382444381714,1.0764610767364502,0.0,1.1597833633422852,1.1789672374725342,1.1583727598190308,1.1595547199249268,0.0,1592.699951171875,1685.5,1592.699951171875,1660.199951171875,442.0,23.8700008392334,25.15999984741211,23.09000015258789,24.01000022888184,659697.0,0.65,258.076,125.5001,61.67,0.84,0,,,,,,TRAIN
2020-03-25,1.0801235437393188,1.0849517583847046,1.0770175457000732,1.080263614654541,0.0,1.1791479587554932,1.1973179578781128,1.1647138595581057,1.1792036294937134,0.0,1676.5,1676.5,1631.0999755859375,1632.300048828125,476.0,24.3700008392334,25.239999771118164,22.90999984741211,24.489999771118164,618725.0,0.65,258.076,124.7916,63.95,0.88,0,,,,,,TRAIN
2020-03-26,1.0887553691864014,1.1025480031967163,1.0876539945602417,1.0889569520950315,0.0,1.184413194656372,1.213916301727295,1.1822566986083984,1.1851149797439575,0.0,1660.5,1660.5,1650.0999755859375,1650.0999755859375,3.0,24.25,24.649999618530277,22.3799991607666,22.600000381469727,633877.0,0.65,258.076,122.4308,61.0,0.83,0,,,,,,TRAIN
2020-03-27,1.1046184301376345,1.1086474657058716,1.0955182313919067,1.1048258543014526,0.0,1.2193337678909302,1.237991452217102,1.215347409248352,1.2200626134872437,0.0,1623.9000244140625,1623.9000244140625,1623.9000244140625,1623.9000244140625,100638.0,23.290000915527344,23.440000534057617,20.8799991607666,21.51000022888184,603124.0,0.65,258.076,122.4007,65.54,0.72,0,,,,,,TRAIN
2020-03-30,1.1135361194610596,1.1137841939926147,1.1012245416641235,1.113908290863037,0.0,1.2448649406433103,1.2467273473739624,1.2319822311401367,1.245319128036499,0.0,1641.199951171875,1652.800048828125,1607.199951171875,1622.0,16389.0,20.93000030517578,20.93000030517578,19.270000457763672,20.09000015258789,758711.0,0.65,258.076,123.2883,57.08,0.7,0,,,,,,TRAIN
2020-03-31,1.1028398275375366,1.1043622493743896,1.092967867851257,1.1030466556549072,0.0,1.2365524768829346,1.246945023536682,1.2267379760742188,1.2371643781661987,0.0,1618.699951171875,1621.0,1576.0,1583.4000244140625,2874.0,20.229999542236328,21.88999938964844,20.01000022888184,20.479999542236328,660082.0,0.65,258.076,122.5301,53.54,0.7,0,,,,,,TRAIN
2020-04-01,1.1028155088424685,1.1037527322769165,1.0918699502944946,1.102657437324524,0.0,1.2411566972732544,1.2438429594039917,1.23350191116333,1.2408487796783447,0.0,1570.0,1600.0,1570.0,1578.199951171875,2158.0,20.100000381469727,21.549999237060547,19.899999618530277,20.309999465942383,703286.0,0.05,256.032,123.7933,57.06,0.62,0,,,,,,TRAIN
2020-04-02,1.0950982570648191,1.0962989330291748,1.0844340324401855,1.0953621864318848,0.0,1.238175392150879,1.2465564012527466,1.235498309135437,1.238236665725708,0.0,1590.9000244140625,1631.199951171875,1586.0,1625.699951171875,1294.0,21.21999931335449,27.38999938964844,20.76000022888184,25.31999969482422,1095972.0,0.05,256.032,123.5916,50.91,0.63,0,,,,,,TRAIN
2020-04-03,1.084386944770813,1.085894227027893,1.0776199102401731,1.0847399234771729,0.0,1.2391880750656128,1.2394031286239624,1.2207329273223877,1.2394952774047852,0.0,1624.5,1636.0,1619.800048828125,1633.699951171875,643.0,24.809999465942383,29.1299991607666,23.520000457763672,28.34000015258789,1007577.0,0.05,256.032,124.4152,46.8,0.62,0,,,,,,TRAIN
2020-04-06,1.0808240175247192,1.083435297012329,1.0769248008728027,1.0806955099105835,0.0,1.2219561338424685,1.2327415943145752,1.2212845087051392,1.2220158576965332,0.0,1629.0999755859375,1696.699951171875,1625.9000244140625,1677.0,1063.0,26.09000015258789,28.239999771118164,25.280000686645508,26.07999992370605,752710.0,0.05,256.032,124.16,45.24,0.67,0,,,,,,TRAIN
2020-04-07,1.0801936388015747,1.0923351049423218,1.0791398286819458,1.0803803205490112,0.0,1.223481059074402,1.238236665725708,1.222045660018921,1.2240501642227173,0.0,1695.699951171875,1724.4000244140625,1658.0,1664.800048828125,1144.0,26.34000015258789,27.239999771118164,23.540000915527344,23.6299991607666,797707.0,0.05,256.032,123.0956,46.7,0.75,0,,,,,,TRAIN
2020-04-08,1.0894314050674438,1.0896213054656982,1.083177089691162,1.0895144939422607,0.0,1.2337453365325928,1.2418040037155151,1.2289540767669678,1.2338672876358032,0.0,1669.699951171875,1677.0,1662.5,1665.4000244140625,747.0,24.299999237060547,26.450000762939453,23.739999771118164,25.09000015258789,823554.0,0.05,256.032,123.2216,43.35,0.77,0,,,,,,TRAIN
2020-04-09,1.0861183404922483,1.0943553447723389,1.0841801166534424,1.0863661766052246,0.0,1.2391726970672607,1.2475205659866333,1.2362467050552368,1.23931086063385,0.0,1662.699951171875,1736.199951171875,1662.699951171875,1736.199951171875,825.0,26.280000686645508,28.36000061035156,22.56999969482422,22.76000022888184,1122149.0,0.05,256.032,122.476,41.67,0.73,0,,,,,,TRAIN
2020-04-10,1.0925976037979126,1.0954102277755735,1.0921083688735962,1.0927408933639526,0.0,1.2459816932678225,1.2488136291503906,1.2449579238891602,1.2454850673675537,0.0,,,,,,,,,,,0.05,256.032,122.1592,41.67,0.73,0,,,,,,TRAIN
2020-04-13,1.093135118484497,1.0968520641326904,1.089360237121582,1.0932666063308716,0.0,1.2459040880203247,1.253337025642395,1.2455781698226929,1.2461059093475342,0.0,1722.0,1756.800048828125,1710.699951171875,1744.800048828125,696.0,24.600000381469727,24.739999771118164,22.030000686645508,22.40999984741211,775120.0,0.05,256.032,122.5203,41.17,0.76,1,OIL_SUPPLY,OPEC+ agrees record production cut,HIGH,OIL,TRAIN,TRAIN
2020-04-14,1.0919533967971802,1.0983941555023191,1.0915720462799072,1.0922993421554563,0.0,1.2520345449447632,1.2620844841003418,1.2511730194091797,1.2523951530456543,0.0,1756.800048828125,1775.0,1739.5,1756.699951171875,675.0,22.36000061035156,23.07999992370605,19.950000762939453,20.11000061035156,785478.0,0.05,256.032,122.1121,37.76,0.76,0,,,,,,TRAIN
2020-04-15,1.0982372760772705,1.0989010334014893,1.0857645273208618,1.098538875579834,0.0,1.262403130531311,1.262785792350769,1.244075059890747,1.26262629032135,0.0,1739.4000244140625,1744.9000244140625,1722.699951171875,1727.199951171875,642.0,20.71999931335449,20.88999938964844,19.200000762939453,19.8700008392334,544797.0,0.05,256.032,123.0752,40.84,0.63,0,,,,,,TRAIN
2020-04-16,1.090381741523743,1.0907741785049438,1.0829660892486572,1.0905101299285889,0.0,1.2521913051605225,1.2526618242263794,1.241434097290039,1.252097249031067,0.0,1731.0,1750.5999755859375,1715.0,1720.4000244140625,162.0,20.149999618530277,20.530000686645508,19.420000076293945,19.8700008392334,350942.0,0.05,256.032,123.4615,40.11,0.61,0,,,,,,TRAIN
